agency,sku,volume,date,industryVolume,sodaVolume,avgMaxTemp,priceRegular,priceActual,discount,avgPopulation2017,avgYearlyHouseholdIncome2017,easterDay,goodFriday,newYear,christmas,laborDay,independenceDay,revolutionDayMemorial,regionalGames,fifaU17WorldCup,footballGoldCup,beerCapital,musicFest,discountInPercent
Agency_53,SKU_01,4500.576,9/1/2014,413051813,767383003,30.41340206,1334.274815,1276.663199,57.611616,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,4.317822337
Agency_31,SKU_04,888.46575,9/1/2014,413051813,767383003,29.37941176,2105.509892,1815.044747,290.465145,181063,102731,0,0,0,0,0,1,0,0,0,0,0,0,13.79547758
Agency_24,SKU_05,364.1661,9/1/2014,413051813,767383003,29.34395604,1518.248996,1387.002036,131.24696,42122,93027,0,0,0,0,0,1,0,0,0,0,0,0,8.644626826
Agency_53,SKU_07,12.39,9/1/2014,413051813,767383003,30.41340206,1310.635351,889.6216707,421.0136803,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,32.12286926
Agency_16,SKU_04,1255.7625,9/1/2014,413051813,767383003,24.16462882,2048.955609,1903.986592,144.969017,1232242,246911,0,0,0,0,0,1,0,0,0,0,0,0,7.075263923
Agency_51,SKU_04,3316.41,9/1/2014,413051813,767383003,26.27307692,2060.989023,1588.270697,472.718326,1750152,238870,0,0,0,0,0,1,0,0,0,0,0,0,22.93647956
Agency_01,SKU_03,48.8142,9/1/2014,413051813,767383003,28.21666667,1436.268945,1305.246137,131.022808,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,9.122442455
Agency_29,SKU_04,17.892,9/1/2014,413051813,767383003,32.15454545,2055.802063,1527.1792,528.622863,28329,93614,0,0,0,0,0,1,0,0,0,0,0,0,25.71370428
Agency_19,SKU_08,2.7477,9/1/2014,413051813,767383003,29.81269841,1576.478873,1431.298723,145.18015,48146,122042,0,0,0,0,0,1,0,0,0,0,0,0,9.209140223
Agency_19,SKU_03,89.8452,9/1/2014,413051813,767383003,29.81269841,1462.669792,1302.878126,159.791666,48146,122042,0,0,0,0,0,1,0,0,0,0,0,0,10.92465756
Agency_53,SKU_05,5302.7415,9/1/2014,413051813,767383003,30.41340206,1545.526922,1443.663153,101.863769,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,6.59087639
Agency_15,SKU_03,122.67,9/1/2014,413051813,767383003,24.16462882,1441.278249,1349.749425,91.528824,200260,104564,0,0,0,0,0,1,0,0,0,0,0,0,6.350531139
Agency_31,SKU_08,4.6647,9/1/2014,413051813,767383003,29.37941176,1603.27513,1556.919256,46.355874,181063,102731,0,0,0,0,0,1,0,0,0,0,0,0,2.891323712
Agency_24,SKU_04,42.4296,9/1/2014,413051813,767383003,29.34395604,2074.206753,1906.655089,167.551664,42122,93027,0,0,0,0,0,1,0,0,0,0,0,0,8.077867057
Agency_15,SKU_01,1010.556,9/1/2014,413051813,767383003,24.16462882,1339.858912,1273.18737,66.671542,200260,104564,0,0,0,0,0,1,0,0,0,0,0,0,4.976012131
Agency_28,SKU_01,28.296,9/1/2014,413051813,767383003,33.37096774,1293.225668,1275.460162,17.765506,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,1.373735956
Agency_31,SKU_03,536.6178,9/1/2014,413051813,767383003,29.37941176,1440.313942,1256.571841,183.742101,181063,102731,0,0,0,0,0,1,0,0,0,0,0,0,12.75708689
Agency_53,SKU_02,8487.18,9/1/2014,413051813,767383003,30.41340206,1330.36522,1248.8002,81.56502,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,6.131024682
Agency_56,SKU_01,5801.76,9/1/2014,413051813,767383003,29.6375,1271.26387,849.0166779,422.2471921,1901290,206553,0,0,0,0,0,1,0,0,0,0,0,0,33.21475597
Agency_13,SKU_02,3798.576,9/1/2014,413051813,767383003,24.16462882,1336.229254,1246.747825,89.481429,1520066,110666,0,0,0,0,0,1,0,0,0,0,0,0,6.696562639
Agency_27,SKU_06,27.216,9/1/2014,413051813,767383003,32.97647059,1203.051092,1107.134177,95.916915,1588818,218862,0,0,0,0,0,1,0,0,0,0,0,0,7.972804783
Agency_11,SKU_01,333.828,9/1/2014,413051813,767383003,27.58095238,1353.861567,1273.422646,80.438921,135561,100461,0,0,0,0,0,1,0,0,0,0,0,0,5.941443569
Agency_10,SKU_32,70.5456,9/1/2014,413051813,767383003,27.58095238,1744.856859,1008.291105,736.565754,1716027,117463,0,0,0,0,0,1,0,0,0,0,0,0,42.21353461
Agency_60,SKU_03,421.9002,9/1/2014,413051813,767383003,24.16462882,1425.180704,1359.617479,65.563225,2180611,211936,0,0,0,0,0,1,0,0,0,0,0,0,4.600344701
Agency_03,SKU_32,10.5435,9/1/2014,413051813,767383003,29.6375,1719.745198,1580.87324,138.871958,1538040,217280,0,0,0,0,0,1,0,0,0,0,0,0,8.075147304
Agency_11,SKU_02,5.616,9/1/2014,413051813,767383003,27.58095238,1357.956731,1284.953125,73.003606,135561,100461,0,0,0,0,0,1,0,0,0,0,0,0,5.375989112
Agency_26,SKU_03,0,9/1/2014,413051813,767383003,33.98235294,1402.819149,1402.819149,0,32267,91330,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_21,SKU_21,0,9/1/2014,413051813,767383003,29.34395604,0,0,0,26635,130092,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_11,SKU_05,3.3867,9/1/2014,413051813,767383003,27.58095238,1611.943928,1588.764284,23.179644,135561,100461,0,0,0,0,0,1,0,0,0,0,0,0,1.437993196
Agency_26,SKU_18,4.5684,9/1/2014,413051813,767383003,33.98235294,1450.843676,1038.379137,412.464539,32267,91330,0,0,0,0,0,1,0,0,0,0,0,0,28.42928882
Agency_39,SKU_01,3732.912,9/1/2014,413051813,767383003,24.16462882,1348.085921,1166.141,181.944921,1448423,131411,0,0,0,0,0,1,0,0,0,0,0,0,13.49653744
Agency_47,SKU_03,203.04,9/1/2014,413051813,767383003,30.99615385,1464.983715,1332.746429,132.237286,32183,128574,0,0,0,0,0,1,0,0,0,0,0,0,9.026536244
Agency_57,SKU_04,1892.01525,9/1/2014,413051813,767383003,24.16462882,2053.488873,1857.891335,195.597538,2212416,187351,0,0,0,0,0,1,0,0,0,0,0,0,9.525132596
Agency_48,SKU_07,8.85,9/1/2014,413051813,767383003,26.27307692,1486.540678,1486.540678,0,1739969,210213,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_03,SKU_03,8409.915,9/1/2014,413051813,767383003,29.6375,1420.117737,1264.43841,155.679327,1538040,217280,0,0,0,0,0,1,0,0,0,0,0,0,10.96242396
Agency_45,SKU_08,8.1792,9/1/2014,413051813,767383003,32.18235294,1592.297536,1592.297536,0,176318,137609,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_59,SKU_04,1704.9795,9/1/2014,413051813,767383003,24.16462882,2049.079239,1766.190788,282.888451,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,13.80563746
Agency_10,SKU_03,2800.76775,9/1/2014,413051813,767383003,27.58095238,1483.012832,1367.247806,115.765026,1716027,117463,0,0,0,0,0,1,0,0,0,0,0,0,7.80607042
Agency_05,SKU_05,392.6016,9/1/2014,413051813,767383003,28.23492063,1597.771333,1466.010894,131.760439,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,8.246514146
Agency_45,SKU_04,119.6208,9/1/2014,413051813,767383003,32.18235294,2071.662397,2062.672043,8.990354,176318,137609,0,0,0,0,0,1,0,0,0,0,0,0,0.433968103
Agency_07,SKU_03,570.8808,9/1/2014,413051813,767383003,27.58095238,1434.368175,1341.686062,92.682113,1868030,175785,0,0,0,0,0,1,0,0,0,0,0,0,6.461528819
Agency_38,SKU_21,0,9/1/2014,413051813,767383003,24.16462882,0,0,0,1515841,173884,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_47,SKU_05,0.2556,9/1/2014,413051813,767383003,30.99615385,1526.091549,1502.693662,23.397887,32183,128574,0,0,0,0,0,1,0,0,0,0,0,0,1.533190261
Agency_59,SKU_02,3459.24,9/1/2014,413051813,767383003,24.16462882,1336.818572,1252.917726,83.900846,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,6.276158019
Agency_10,SKU_04,896.517,9/1/2014,413051813,767383003,27.58095238,2087.393912,1826.313517,261.080395,1716027,117463,0,0,0,0,0,1,0,0,0,0,0,0,12.50748091
Agency_58,SKU_17,0,9/1/2014,413051813,767383003,24.16462882,0,0,0,1620969,105857,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_45,SKU_01,70.2,9/1/2014,413051813,767383003,32.18235294,1339.445909,1339.445909,0,176318,137609,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_05,SKU_26,0,9/1/2014,413051813,767383003,28.23492063,0,0,0,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_59,SKU_05,1518.264,9/1/2014,413051813,767383003,24.16462882,1549.856639,1462.059236,87.797403,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,5.66487253
Agency_05,SKU_01,12716.46,9/1/2014,413051813,767383003,28.23492063,1346.055822,1240.874673,105.181149,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,7.814025784
Agency_45,SKU_03,25.38,9/1/2014,413051813,767383003,32.18235294,1431.762766,1431.762766,0,176318,137609,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_21,SKU_03,23.8572,9/1/2014,413051813,767383003,29.34395604,1393.526482,1280.135242,113.39124,26635,130092,0,0,0,0,0,1,0,0,0,0,0,0,8.136999294
Agency_47,SKU_04,45.1773,9/1/2014,413051813,767383003,30.99615385,2068.44362,1908.277148,160.166472,32183,128574,0,0,0,0,0,1,0,0,0,0,0,0,7.743332738
Agency_45,SKU_02,50.22,9/1/2014,413051813,767383003,32.18235294,1339.513709,1339.513709,0,176318,137609,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_05,SKU_21,0,9/1/2014,413051813,767383003,28.23492063,0,0,0,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_03,SKU_04,1439.7945,9/1/2014,413051813,767383003,29.6375,2097.896423,1936.8123,161.084123,1538040,217280,0,0,0,0,0,1,0,0,0,0,0,0,7.678363967
Agency_60,SKU_23,0,9/1/2014,413051813,767383003,24.16462882,0,0,0,2180611,211936,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_45,SKU_05,298.0296,9/1/2014,413051813,767383003,32.18235294,1589.68935,1589.349776,0.339574,176318,137609,0,0,0,0,0,1,0,0,0,0,0,0,0.021361029
Agency_41,SKU_03,948.28125,9/1/2014,413051813,767383003,30.41340206,1413.247399,1332.684262,80.563137,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,5.700568567
Agency_05,SKU_02,1085.832,9/1/2014,413051813,767383003,28.23492063,1331.617191,1229.694594,101.922597,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,7.65404635
Agency_05,SKU_23,0,9/1/2014,413051813,767383003,28.23492063,0,0,0,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_11,SKU_04,108.8856,9/1/2014,413051813,767383003,27.58095238,2068.659854,1862.688408,205.971446,135561,100461,0,0,0,0,0,1,0,0,0,0,0,0,9.95675754
Agency_48,SKU_02,703.188,9/1/2014,413051813,767383003,26.27307692,1292.621224,1256.822719,35.798505,1739969,210213,0,0,0,0,0,1,0,0,0,0,0,0,2.769450504
Agency_48,SKU_05,1595.64675,9/1/2014,413051813,767383003,26.27307692,1597.382427,1481.787121,115.595306,1739969,210213,0,0,0,0,0,1,0,0,0,0,0,0,7.236545491
Agency_41,SKU_02,5168.448,9/1/2014,413051813,767383003,30.41340206,1283.513595,940.3842366,343.1293584,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,26.7335975
Agency_04,SKU_01,62.856,9/1/2014,413051813,767383003,29.6375,1276.778072,1227.888241,48.889831,50753,117957,0,0,0,0,0,1,0,0,0,0,0,0,3.829156536
Agency_26,SKU_11,3.9192,9/1/2014,413051813,767383003,33.98235294,1823.939834,1764.432984,59.50685,32267,91330,0,0,0,0,0,1,0,0,0,0,0,0,3.262544569
Agency_59,SKU_03,826.542,9/1/2014,413051813,767383003,24.16462882,1421.095305,1335.844206,85.251099,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,5.998971265
Agency_57,SKU_07,127.8825,9/1/2014,413051813,767383003,24.16462882,1459.437224,1420.439529,38.997695,2212416,187351,0,0,0,0,0,1,0,0,0,0,0,0,2.672104998
Agency_41,SKU_05,2874.414,9/1/2014,413051813,767383003,30.41340206,1608.485423,1532.10098,76.384443,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,4.748842725
Agency_42,SKU_02,217.188,9/1/2014,413051813,767383003,30.41340206,1279.888364,1216.535803,63.352561,175794,110057,0,0,0,0,0,1,0,0,0,0,0,0,4.949850532
Agency_04,SKU_02,11.016,9/1/2014,413051813,767383003,29.6375,1278.81392,1249.677557,29.136363,50753,117957,0,0,0,0,0,1,0,0,0,0,0,0,2.278389572
Agency_57,SKU_01,7951.5,9/1/2014,413051813,767383003,24.16462882,1335.296344,1219.582248,115.714096,2212416,187351,0,0,0,0,0,1,0,0,0,0,0,0,8.665798908
Agency_42,SKU_05,326.0178,9/1/2014,413051813,767383003,30.41340206,1661.654881,1510.884605,150.770276,175794,110057,0,0,0,0,0,1,0,0,0,0,0,0,9.073501226
Agency_42,SKU_01,335.34,9/1/2014,413051813,767383003,30.41340206,1280.031079,1223.299135,56.731944,175794,110057,0,0,0,0,0,1,0,0,0,0,0,0,4.432075512
Agency_57,SKU_17,0,9/1/2014,413051813,767383003,24.16462882,0,0,0,2212416,187351,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_48,SKU_01,3989.304,9/1/2014,413051813,767383003,26.27307692,1333.885708,1264.038698,69.84701,1739969,210213,0,0,0,0,0,1,0,0,0,0,0,0,5.236356427
Agency_04,SKU_03,687.9672,9/1/2014,413051813,767383003,29.6375,1410.961009,1285.35155,125.609459,50753,117957,0,0,0,0,0,1,0,0,0,0,0,0,8.902404687
Agency_42,SKU_04,82.0476,9/1/2014,413051813,767383003,30.41340206,2094.169491,1970.930713,123.238778,175794,110057,0,0,0,0,0,1,0,0,0,0,0,0,5.884852135
Agency_57,SKU_23,0,9/1/2014,413051813,767383003,24.16462882,0,0,0,2212416,187351,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_04,SKU_04,94.1247,9/1/2014,413051813,767383003,29.6375,2091.70728,1857.081983,234.625297,50753,117957,0,0,0,0,0,1,0,0,0,0,0,0,11.21692788
Agency_58,SKU_03,350.4978,9/1/2014,413051813,767383003,24.16462882,1418.253475,1294.992203,123.261272,1620969,105857,0,0,0,0,0,1,0,0,0,0,0,0,8.691060813
Agency_04,SKU_05,1.4058,9/1/2014,413051813,767383003,29.6375,1664.164533,1210.006402,454.158131,50753,117957,0,0,0,0,0,1,0,0,0,0,0,0,27.29045848
Agency_47,SKU_02,0.324,9/1/2014,413051813,767383003,30.99615385,1337.375,1248.208333,89.166667,32183,128574,0,0,0,0,0,1,0,0,0,0,0,0,6.667289803
Agency_57,SKU_03,934.06875,9/1/2014,413051813,767383003,24.16462882,1423.170797,1313.299886,109.870911,2212416,187351,0,0,0,0,0,1,0,0,0,0,0,0,7.720149348
Agency_58,SKU_04,1786.836,9/1/2014,413051813,767383003,24.16462882,2076.312681,1795.181464,281.131217,1620969,105857,0,0,0,0,0,1,0,0,0,0,0,0,13.53992679
Agency_48,SKU_04,2269.4085,9/1/2014,413051813,767383003,26.27307692,2064.197584,1430.302565,633.895019,1739969,210213,0,0,0,0,0,1,0,0,0,0,0,0,30.70902824
Agency_07,SKU_21,0,9/1/2014,413051813,767383003,27.58095238,0,0,0,1868030,175785,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_47,SKU_17,0,9/1/2014,413051813,767383003,30.99615385,0,0,0,32183,128574,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_05,SKU_04,3340.11675,9/1/2014,413051813,767383003,28.23492063,2054.84027,1805.404221,249.436049,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,12.13895078
Agency_58,SKU_02,3644.136,9/1/2014,413051813,767383003,24.16462882,1338.786606,1217.93235,120.854256,1620969,105857,0,0,0,0,0,1,0,0,0,0,0,0,9.027148573
Agency_59,SKU_01,9160.7775,9/1/2014,413051813,767383003,24.16462882,1338.285188,1241.654852,96.630336,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,7.220459202
Agency_26,SKU_01,0,9/1/2014,413051813,767383003,33.98235294,0,0,0,32267,91330,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_58,SKU_05,1405.09725,9/1/2014,413051813,767383003,24.16462882,1553.145151,1440.79247,112.352681,1620969,105857,0,0,0,0,0,1,0,0,0,0,0,0,7.233881581
Agency_58,SKU_07,31.4175,9/1/2014,413051813,767383003,24.16462882,1486.56603,1416.48033,70.0857,1620969,105857,0,0,0,0,0,1,0,0,0,0,0,0,4.714603898
Agency_26,SKU_02,0,9/1/2014,413051813,767383003,33.98235294,0,0,0,32267,91330,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_11,SKU_03,131.976,9/1/2014,413051813,767383003,27.58095238,1478.57359,1383.147289,95.426301,135561,100461,0,0,0,0,0,1,0,0,0,0,0,0,6.45394329
Agency_26,SKU_05,0,9/1/2014,413051813,767383003,33.98235294,0,0,0,32267,91330,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_41,SKU_01,6121.548,9/1/2014,413051813,767383003,30.41340206,1282.653526,1102.877597,179.775929,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,14.01593847
Agency_05,SKU_14,0,9/1/2014,413051813,767383003,28.23492063,0,0,0,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_41,SKU_04,980.28975,9/1/2014,413051813,767383003,30.41340206,2095.050869,1914.762847,180.288022,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,8.605424559
Agency_57,SKU_02,3300.264,9/1/2014,413051813,767383003,24.16462882,1332.383549,1219.783882,112.599667,2212416,187351,0,0,0,0,0,1,0,0,0,0,0,0,8.450994992
Agency_58,SKU_01,6739.632,9/1/2014,413051813,767383003,24.16462882,1339.194672,1216.498863,122.695809,1620969,105857,0,0,0,0,0,1,0,0,0,0,0,0,9.161909883
Agency_57,SKU_05,1911.888,9/1/2014,413051813,767383003,24.16462882,1567.675536,1463.319345,104.356191,2212416,187351,0,0,0,0,0,1,0,0,0,0,0,0,6.656746795
Agency_05,SKU_03,1020.36075,9/1/2014,413051813,767383003,28.23492063,1427.028563,1327.00204,100.026523,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,7.009426832
Agency_58,SKU_23,0,9/1/2014,413051813,767383003,24.16462882,0,0,0,1620969,105857,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_39,SKU_03,228.9276,9/1/2014,413051813,767383003,24.16462882,1394.307274,1258.892051,135.415223,1448423,131411,0,0,0,0,0,1,0,0,0,0,0,0,9.712007211
Agency_59,SKU_07,15.045,9/1/2014,413051813,767383003,24.16462882,1541.300339,1452.411457,88.888882,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,5.767135694
Agency_36,SKU_04,0,9/1/2014,413051813,767383003,33.16875,0,0,0,13110,94238,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_13,SKU_04,1260.108,9/1/2014,413051813,767383003,24.16462882,2083.450966,1933.004907,150.446059,1520066,110666,0,0,0,0,0,1,0,0,0,0,0,0,7.221003108
Agency_27,SKU_08,310.7457,9/1/2014,413051813,767383003,32.97647059,1550.378562,1405.010132,145.36843,1588818,218862,0,0,0,0,0,1,0,0,0,0,0,0,9.376318376
Agency_56,SKU_04,2343.78825,9/1/2014,413051813,767383003,29.6375,2094.12447,1523.100511,571.023959,1901290,206553,0,0,0,0,0,1,0,0,0,0,0,0,27.2679092
Agency_39,SKU_02,3934.008,9/1/2014,413051813,767383003,24.16462882,1347.988783,1181.132888,166.855895,1448423,131411,0,0,0,0,0,1,0,0,0,0,0,0,12.37813675
Agency_60,SKU_02,4127.004,9/1/2014,413051813,767383003,24.16462882,1335.96138,1233.363854,102.597526,2180611,211936,0,0,0,0,0,1,0,0,0,0,0,0,7.679677537
Agency_27,SKU_03,4017.231,9/1/2014,413051813,767383003,32.97647059,1431.238715,1242.801689,188.437026,1588818,218862,0,0,0,0,0,1,0,0,0,0,0,0,13.16600956
Agency_38,SKU_04,1189.0515,9/1/2014,413051813,767383003,24.16462882,2064.439513,1885.513785,178.925728,1515841,173884,0,0,0,0,0,1,0,0,0,0,0,0,8.667036591
Agency_60,SKU_07,61.95,9/1/2014,413051813,767383003,24.16462882,1419.354589,1297.341392,122.013197,2180611,211936,0,0,0,0,0,1,0,0,0,0,0,0,8.596385846
Agency_39,SKU_05,4467.441,9/1/2014,413051813,767383003,24.16462882,1586.351152,1343.262947,243.088205,1448423,131411,0,0,0,0,0,1,0,0,0,0,0,0,15.32373237
Agency_46,SKU_03,1956.2055,9/1/2014,413051813,767383003,26.27307692,1463.208294,1372.398312,90.809982,1709754,212229,0,0,0,0,0,1,0,0,0,0,0,0,6.206223842
Agency_40,SKU_04,3.1311,9/1/2014,413051813,767383003,28.23492063,0,0,0,143299,137912,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_42,SKU_03,768.7605,9/1/2014,413051813,767383003,30.41340206,1416.387767,1273.445008,142.942759,175794,110057,0,0,0,0,0,1,0,0,0,0,0,0,10.09206393
Agency_32,SKU_04,2942.403,9/1/2014,413051813,767383003,27.378,2003.37318,1834.163195,169.209985,1199179,126063,0,0,0,0,0,1,0,0,0,0,0,0,8.446253883
Agency_07,SKU_01,8306.0625,9/1/2014,413051813,767383003,27.58095238,1353.445086,1257.90935,95.535736,1868030,175785,0,0,0,0,0,1,0,0,0,0,0,0,7.058707959
Agency_44,SKU_01,0,9/1/2014,413051813,767383003,25.08053097,0,0,0,31613,121781,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_21,SKU_01,33.264,9/1/2014,413051813,767383003,29.34395604,1345.922362,1237.216695,108.705667,26635,130092,0,0,0,0,0,1,0,0,0,0,0,0,8.076666981
Agency_10,SKU_23,0,9/1/2014,413051813,767383003,27.58095238,0,0,0,1716027,117463,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_60,SKU_05,1880.8965,9/1/2014,413051813,767383003,24.16462882,1553.972735,1457.414014,96.558721,2180611,211936,0,0,0,0,0,1,0,0,0,0,0,0,6.213668929
Agency_33,SKU_04,0,9/1/2014,413051813,767383003,33.2,0,0,0,39719,91375,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_39,SKU_07,10.1775,9/1/2014,413051813,767383003,24.16462882,1366.632425,1285.314075,81.31835,1448423,131411,0,0,0,0,0,1,0,0,0,0,0,0,5.950272254
Agency_32,SKU_05,3111.35475,9/1/2014,413051813,767383003,27.378,1507.727523,1343.930141,163.797382,1199179,126063,0,0,0,0,0,1,0,0,0,0,0,0,10.86385832
Agency_18,SKU_03,1.5228,9/1/2014,413051813,767383003,30.06702128,1413.670213,1292.484803,121.18541,60189,135477,0,0,0,0,0,1,0,0,0,0,0,0,8.572396085
Agency_50,SKU_17,0,9/1/2014,413051813,767383003,28.23492063,0,0,0,2057678,144594,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_30,SKU_05,190.6776,9/1/2014,413051813,767383003,29.81269841,1682.278313,1627.518974,54.759339,1094349,247220,0,0,0,0,0,1,0,0,0,0,0,0,3.255070138
Agency_13,SKU_05,1266.945,9/1/2014,413051813,767383003,24.16462882,1539.592016,1451.44175,88.150266,1520066,110666,0,0,0,0,0,1,0,0,0,0,0,0,5.725560089
Agency_38,SKU_02,3876.984,9/1/2014,413051813,767383003,24.16462882,1331.848541,1216.351052,115.497489,1515841,173884,0,0,0,0,0,1,0,0,0,0,0,0,8.67196873
Agency_02,SKU_03,10665.8625,9/1/2014,413051813,767383003,30.75238095,1418.892509,1128.369362,290.523147,3137874,240809,0,0,0,0,0,1,0,0,0,0,0,0,20.47534575
Agency_56,SKU_02,1399.14,9/1/2014,413051813,767383003,29.6375,1272.647965,836.0240075,436.6239575,1901290,206553,0,0,0,0,0,1,0,0,0,0,0,0,34.30830595
Agency_27,SKU_04,5160.94725,9/1/2014,413051813,767383003,32.97647059,1921.83221,1693.516077,228.316133,1588818,218862,0,0,0,0,0,1,0,0,0,0,0,0,11.88012834
Agency_60,SKU_01,11573.4975,9/1/2014,413051813,767383003,24.16462882,1337.922777,1230.852211,107.070566,2180611,211936,0,0,0,0,0,1,0,0,0,0,0,0,8.002746335
Agency_38,SKU_05,3017.74125,9/1/2014,413051813,767383003,24.16462882,1589.351288,1316.38487,272.966418,1515841,173884,0,0,0,0,0,1,0,0,0,0,0,0,17.17470644
Agency_56,SKU_05,52.7814,9/1/2014,413051813,767383003,29.6375,1552.91234,1451.691953,101.220387,1901290,206553,0,0,0,0,0,1,0,0,0,0,0,0,6.5181005
Agency_46,SKU_04,2775.9435,9/1/2014,413051813,767383003,26.27307692,2069.277642,1354.879606,714.398036,1709754,212229,0,0,0,0,0,1,0,0,0,0,0,0,34.5240301
Agency_32,SKU_01,2142.504,9/1/2014,413051813,767383003,27.378,1292.107937,1252.776085,39.331852,1199179,126063,0,0,0,0,0,1,0,0,0,0,0,0,3.044006687
Agency_22,SKU_03,88.2378,9/1/2014,413051813,767383003,29.34395604,1393.180116,1271.503131,121.676985,48151,132110,0,0,0,0,0,1,0,0,0,0,0,0,8.733758371
Agency_49,SKU_03,9566.7375,9/1/2014,413051813,767383003,26.27307692,1494.191512,1300.348691,193.842821,1880416,154532,0,0,0,0,0,1,0,0,0,0,0,0,12.97309076
Agency_36,SKU_22,12.6096,9/1/2014,413051813,767383003,33.16875,1819.63504,1818.531773,1.103267,13110,94238,0,0,0,0,0,1,0,0,0,0,0,0,0.060631224
Agency_32,SKU_02,2854.98,9/1/2014,413051813,767383003,27.378,1292.081964,1228.499927,63.582037,1199179,126063,0,0,0,0,0,1,0,0,0,0,0,0,4.920898114
Agency_30,SKU_04,3131.80275,9/1/2014,413051813,767383003,29.81269841,2055.239328,1714.600152,340.639176,1094349,247220,0,0,0,0,0,1,0,0,0,0,0,0,16.57418537
Agency_30,SKU_06,3.564,9/1/2014,413051813,767383003,29.81269841,1161.007576,1161.007576,0,1094349,247220,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_29,SKU_08,1.7892,9/1/2014,413051813,767383003,32.15454545,1631.819668,1546.271378,85.54829,28329,93614,0,0,0,0,0,1,0,0,0,0,0,0,5.242508819
Agency_44,SKU_02,0,9/1/2014,413051813,767383003,25.08053097,0,0,0,31613,121781,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_44,SKU_05,0,9/1/2014,413051813,767383003,25.08053097,0,0,0,31613,121781,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_48,SKU_23,0,9/1/2014,413051813,767383003,26.27307692,0,0,0,1739969,210213,0,0,0,0,0,1,0,0,0,0,0,0,0
Agency_60,SKU_04,2045.9505,9/1/2014,413051813,767383003,24.16462882,2056.669289,1882.665718,174.003571,2180611,211936,0,0,0,0,0,1,0,0,0,0,0,0,8.460454577
Agency_03,SKU_05,646.4124,9/1/2014,413051813,767383003,29.6375,1619.506374,1509.247103,110.259271,1538040,217280,0,0,0,0,0,1,0,0,0,0,0,0,6.808202349
Agency_40,SKU_18,0,9/1/2014,413051813,767383003,28.23492063,0,0,0,143299,137912,0,0,0,0,0,1,0,0,0,0,0,0,0
